"iter";"num_air";"num_mach";"num_brig";"num_per";"status";"select_air";"select_mach";"select_brig";"cost";"res_cost";"fire_cost";"feas_time";"infeas_time";"total_time"
3;10;5;5;20;"OPTIMAL";3;0;2;633391;566520;66871;0.700054168701172;0;0.700054168701172
4;10;5;5;20;"OPTIMAL";3;2;3;1499796;1070180;429616;8.03237724304199;0;8.03237724304199
5;10;5;5;20;"INFEASIBLE";0;1;4;235111;136790;98321;0.494318008422852;0.596323013305664;1.09064102172852
6;10;5;5;20;"OPTIMAL";3;1;0;986636;901500;85136;5.88423538208008;0;5.88423538208008
7;10;5;5;20;"INFEASIBLE";5;4;4;3938405;3234750;703655;47.9235343933105;5.82614517211914;53.7496795654297
8;10;5;5;20;"OPTIMAL";5;0;0;934967;820800;114167;2.15430641174316;0;2.15430641174316
9;10;5;5;20;"OPTIMAL";2;1;1;534628;467370;67258;2.74734115600586;0;2.74734115600586
10;10;5;5;20;"OPTIMAL";4;1;1;1237086;860190;376896;3.73944854736328;0;3.73944854736328
11;10;5;5;20;"INFEASIBLE";9;2;5;5255622;4688990;566632;0.57469367980957;7.25713920593262;7.83183288574219
12;10;5;5;20;"OPTIMAL";5;2;3;2162949;2036910;126039;46.2686882019043;0;46.2686882019043
13;10;5;5;20;"OPTIMAL";3;1;0;845701;577500;268201;0.832004547119141;0;0.832004547119141
14;10;5;5;20;"INFEASIBLE";0;3;4;267381;183290;84091;0.522029876708984;0.482227325439453;1.00425720214844
15;10;5;5;20;"OPTIMAL";3;0;4;1012258;869670;142588;2.14589500427246;0;2.14589500427246
16;10;5;5;20;"OPTIMAL";3;0;1;1205974;835280;370694;3.01259994506836;0;3.01259994506836
17;10;5;5;20;"OPTIMAL";3;0;0;954686;820800;133886;1.91292381286621;0;1.91292381286621
18;10;5;5;20;"OPTIMAL";7;2;3;4665968;4019910;646058;14.9516639709473;0;14.9516639709473
19;10;5;5;20;"OPTIMAL";4;1;1;1070956;998760;72196;9.6487922668457;0;9.6487922668457
20;10;5;5;20;"INFEASIBLE";0;2;2;231819;103420;128399;0.527528762817383;0.415748596191406;0.943277359008789
21;10;5;5;20;"OPTIMAL";3;1;3;1707506;1213290;494216;8.40549850463867;0;8.40549850463867
22;10;5;5;20;"OPTIMAL";2;0;2;643846;568960;74886;4.8614501953125;0;4.8614501953125
23;10;5;5;20;"OPTIMAL";3;1;0;723664;664200;59464;2.33098983764648;0;2.33098983764648
24;10;5;5;20;"OPTIMAL";3;1;2;836784;708390;128394;3.66030883789062;0;3.66030883789062
25;10;5;5;20;"INFEASIBLE";0;2;3;253886;163170;90716;0.538562774658203;0.464302062988281;1.00286483764648
26;10;5;5;20;"OPTIMAL";3;0;0;610883;444000;166883;0.447418212890625;0;0.447418212890625
27;10;5;5;20;"OPTIMAL";3;0;1;668715;586860;81855;4.08650779724121;0;4.08650779724121
28;10;5;5;20;"OPTIMAL";4;0;1;1435335;1094480;340855;5.93210029602051;0;5.93210029602051
29;10;5;5;20;"OPTIMAL";3;0;2;913367;647530;265837;3.18973159790039;0;3.18973159790039
30;10;5;5;20;"OPTIMAL";4;0;0;1225160;892800;332360;2.83533096313477;0;2.83533096313477
31;10;5;5;20;"OPTIMAL";3;0;0;453604;403200;50404;0.763223648071289;0;0.763223648071289
32;10;5;5;20;"OPTIMAL";4;1;1;1462442;1128080;334362;6.39251899719238;0;6.39251899719238
33;10;5;5;20;"OPTIMAL";4;3;4;2329176;1742270;586906;104.486413955688;0;104.486413955688
34;10;5;5;20;"OPTIMAL";4;4;2;2051123;1523250;527873;13.5367469787598;0;13.5367469787598
35;10;5;5;20;"OPTIMAL";4;1;1;1676892;1300300;376592;9.95829391479492;0;9.95829391479492
36;10;5;5;20;"OPTIMAL";5;1;2;1603141;1445130;158011;6.17192649841309;0;6.17192649841309
37;10;5;5;20;"INFEASIBLE";0;1;4;230411;165320;65091;0.577909469604492;0.869024276733398;1.44693374633789
38;10;5;5;20;"INFEASIBLE";0;3;4;287769;221250;66519;0.603225708007812;0.682126998901367;1.28535270690918
39;10;5;5;20;"OPTIMAL";3;0;1;915835;835280;80555;2.93351936340332;0;2.93351936340332
40;10;5;5;20;"OPTIMAL";3;0;2;632771;579700;53071;0.856472015380859;0;0.856472015380859
41;10;5;5;20;"INFEASIBLE";6;2;4;3837337;3387400;449937;9.6559886932373;5.9965705871582;15.6525592803955
42;10;5;5;20;"OPTIMAL";3;0;0;875762;621600;254162;1.07136726379395;0;1.07136726379395
43;10;5;5;20;"INFEASIBLE";7;1;4;3745467;3157100;588367;0.557151794433594;4.0424747467041;4.5996265411377
44;10;5;5;20;"OPTIMAL";3;0;1;1197415;835280;362135;1.42806625366211;0;1.42806625366211
45;10;5;5;20;"INFEASIBLE";6;1;5;3392494;2808000;584494;0.903564453125;7.70236396789551;8.60592842102051
46;10;5;5;20;"OPTIMAL";5;1;3;2005459;1623280;382179;7.04500007629395;0;7.04500007629395
47;10;5;5;20;"INFEASIBLE";0;2;5;342199;217470;124729;0.528224945068359;0.662099838256836;1.1903247833252
48;10;5;5;20;"OPTIMAL";6;3;5;3005471;2465390;540081;44.7848701477051;0;44.7848701477051
49;10;5;5;20;"INFEASIBLE";0;2;4;277086;167740;109346;0.562782287597656;0.412683486938477;0.975465774536133
50;10;5;5;20;"OPTIMAL";1;3;2;408710;325930;82780;5.1988468170166;0;5.1988468170166
51;10;5;5;20;"OPTIMAL";3;1;0;1044286;755600;288686;3.15460395812988;0;3.15460395812988
52;10;5;5;20;"OPTIMAL";3;0;1;930153;666060;264093;4.0949592590332;0;4.0949592590332
53;10;5;5;20;"INFEASIBLE";0;4;2;267710;193340;74370;0.472312927246094;0.494379043579102;0.966691970825195
54;10;5;5;20;"INFEASIBLE";8;2;5;4010063;3881570;128493;5.25407218933105;0.815328598022461;6.06940078735352
55;10;5;5;20;"OPTIMAL";2;1;3;635139;507440;127699;0.856023788452148;0;0.856023788452148
56;10;5;5;20;"OPTIMAL";4;4;3;2041464;1890850;150614;10.1232357025146;0;10.1232357025146
57;10;5;5;20;"OPTIMAL";5;3;3;3733434;3039770;693664;13.6582107543945;0;13.6582107543945
58;10;5;5;20;"INFEASIBLE";0;3;5;360121;275140;84981;0.543048858642578;0.656778335571289;1.19982719421387
59;10;5;5;20;"OPTIMAL";3;0;2;700053;612710;87343;2.82407760620117;0;2.82407760620117
60;10;5;5;20;"OPTIMAL";1;1;4;598553;454460;144093;46.9331703186035;0;46.9331703186035
61;10;5;5;20;"OPTIMAL";3;1;2;1017788;923010;94778;18.7619972229004;0;18.7619972229004
62;10;5;5;20;"OPTIMAL";2;1;1;917799;545070;372729;4.25767135620117;0;4.25767135620117
63;10;5;5;20;"INFEASIBLE";0;2;3;288163;168600;119563;0.594572067260742;0.430856704711914;1.02542877197266
64;10;5;5;20;"INFEASIBLE";8;2;3;4648687;4029730;618957;15.10622215271;12.3406982421875;27.4469203948975
65;10;5;5;20;"INFEASIBLE";0;2;5;355537;244190;111347;0.699594497680664;0.576736450195312;1.27633094787598
66;10;5;5;20;"INFEASIBLE";0;1;2;177539;102400;75139;0.485040664672852;0.299472808837891;0.784513473510742
67;10;5;5;20;"OPTIMAL";2;0;3;912166;761360;150806;29.0486869812012;0;29.0486869812012
68;10;5;5;20;"OPTIMAL";2;2;2;1037976;546320;491656;4.34805297851562;0;4.34805297851562
69;10;5;5;20;"INFEASIBLE";9;5;5;4735311;4135800;599511;0.998355865478516;10.3918380737305;11.390193939209
70;10;5;5;20;"OPTIMAL";3;0;1;1170111;835280;334831;5.57476806640625;0;5.57476806640625
71;10;5;5;20;"OPTIMAL";4;0;2;1389253;1232580;156673;9.9715633392334;0;9.9715633392334
72;10;5;5;20;"OPTIMAL";4;1;3;1727514;1348740;378774;42.3409023284912;0;42.3409023284912
73;10;5;5;20;"OPTIMAL";5;1;1;1880566;1554800;325766;52.2558116912842;0;52.2558116912842
74;10;5;5;20;"OPTIMAL";4;1;2;804896;761250;43646;1.75709342956543;0;1.75709342956543
75;10;5;5;20;"OPTIMAL";3;1;4;1401592;1185110;216482;9.4898624420166;0;9.4898624420166
76;10;5;5;20;"OPTIMAL";3;1;2;1229093;1114950;114143;16.1051464080811;0;16.1051464080811
77;10;5;5;20;"OPTIMAL";3;0;0;1241215;1029600;211615;13.7026805877686;0;13.7026805877686
78;10;5;5;20;"INFEASIBLE";8;3;5;4055898;3918940;136958;1.19238471984863;1.15816879272461;2.35055351257324
79;10;5;5;20;"OPTIMAL";3;0;1;507907;439240;68667;0.64654541015625;0;0.64654541015625
80;10;5;5;20;"INFEASIBLE";4;1;5;3313046;2561190;751856;11.0425930023193;8.57832717895508;19.6209201812744
81;10;5;5;20;"INFEASIBLE";8;2;3;5421962;4876340;545622;0.516494750976562;4.65828323364258;5.17477798461914
82;10;5;5;20;"OPTIMAL";3;1;3;1764213;1280810;483403;33.2550296783447;0;33.2550296783447
83;10;5;5;20;"OPTIMAL";3;1;3;1361073;1239660;121413;34.2997226715088;0;34.2997226715088
84;10;5;5;20;"OPTIMAL";4;0;1;1295893;1214480;81413;7.6201343536377;0;7.6201343536377
85;10;5;5;20;"INFEASIBLE";9;2;4;5429395;4913920;515475;0.456121444702148;4.55331039428711;5.00943183898926
86;10;5;5;20;"OPTIMAL";2;0;2;568011;458520;109491;1.14731407165527;0;1.14731407165527
87;10;5;5;20;"INFEASIBLE";0;2;3;243227;171790;71437;0.541196823120117;0.403627395629883;0.94482421875
88;10;5;5;20;"OPTIMAL";2;2;2;609559;528030;81529;2.01987838745117;0;2.01987838745117
89;10;5;5;20;"OPTIMAL";4;0;1;1526843;1427490;99353;12.9707736968994;0;12.9707736968994
90;10;5;5;20;"OPTIMAL";3;2;3;995974;739350;256624;5.12129592895508;0;5.12129592895508
91;10;5;5;20;"INFEASIBLE";0;2;4;268226;204120;64106;0.54328727722168;0.465843200683594;1.00913047790527
92;10;5;5;20;"INFEASIBLE";0;1;3;241495;138600;102895;0.564353942871094;0.374801635742188;0.939155578613281
93;10;5;5;20;"OPTIMAL";2;0;2;567477;458520;108957;3.24357032775879;0;3.24357032775879
94;10;5;5;20;"OPTIMAL";3;0;2;714590;591740;122850;0.937820434570312;0;0.937820434570312
95;10;5;5;20;"INFEASIBLE";9;2;5;5680250;5051200;629050;7.97678756713867;7.13862609863281;15.1154136657715
96;10;5;5;20;"OPTIMAL";3;1;1;895636;765680;129956;9.8752613067627;0;9.8752613067627
97;10;5;5;20;"OPTIMAL";4;2;0;1470895;1377250;93645;10.5142803192139;0;10.5142803192139
98;10;5;5;20;"INFEASIBLE";7;1;3;4211565;3561160;650405;0.556827545166016;2.48304557800293;3.03987312316895
99;10;5;5;20;"INFEASIBLE";0;2;3;243615;134430;109185;1.2974796295166;0.377466201782227;1.67494583129883
100;10;5;5;20;"OPTIMAL";4;0;0;877839;811200;66639;4.06902885437012;0;4.06902885437012
1;10;5;5;30;"OPTIMAL";4;2;1;1763704;1383210;380494;15.2989158630371;0;15.2989158630371
2;10;5;5;30;"OPTIMAL";4;0;1;764002;607240;156762;1.98938751220703;0;1.98938751220703
3;10;5;5;30;"OPTIMAL";4;1;3;1807606;1669140;138466;242.708068847656;0;242.708068847656
4;10;5;5;30;"OPTIMAL";2;3;4;1841177;1656630;184547;629.402154922485;0;629.402154922485
5;10;5;5;30;"OPTIMAL";3;5;3;2232068;1540540;691528;125.511081695557;0;125.511081695557
6;10;5;5;30;"OPTIMAL";2;2;1;1171772;744110;427662;60.0384216308594;0;60.0384216308594
7;10;5;5;30;"OPTIMAL";2;1;3;950804;773870;176934;309.050354003906;0;309.050354003906
8;10;5;5;30;"OPTIMAL";5;2;3;4522501;3683420;839081;257.169153213501;0;257.169153213501
9;10;5;5;30;"OPTIMAL";2;3;3;1029965;851470;178495;127.664960861206;0;127.664960861206
10;10;5;5;30;"OPTIMAL";4;1;1;1758081;1299360;458721;42.155948638916;0;42.155948638916
11;10;5;5;30;"OPTIMAL";3;2;3;2092617;1902470;190147;118.616233825684;0;118.616233825684
12;10;5;5;30;"OPTIMAL";5;1;2;1396244;1164110;232134;4.49592590332031;0;4.49592590332031
13;10;5;5;30;"OPTIMAL";2;1;1;771580;649040;122540;72.8697662353516;0;72.8697662353516
14;10;5;5;30;"OPTIMAL";4;0;2;1576560;1232580;343980;25.6958103179932;0;25.6958103179932
15;10;5;5;30;"OPTIMAL";7;1;2;6879384;5958190;921194;751.704580307007;0;751.704580307007
16;10;5;5;30;"OPTIMAL";3;1;2;1338365;900900;437465;31.2271766662598;0;31.2271766662598
17;10;5;5;30;"INFEASIBLE";7;2;5;7069050;6188060;880990;19.4915065765381;34.5788478851318;54.0703544616699
18;10;5;5;30;"OPTIMAL";2;2;1;773197;623790;149407;8.72992134094238;0;8.72992134094238
19;10;5;5;30;"OPTIMAL";2;1;2;459594;384100;75494;1.54703330993652;0;1.54703330993652
20;10;5;5;30;"OPTIMAL";3;1;1;829571;576610;252961;5.1795482635498;0;5.1795482635498
21;10;5;5;30;"OPTIMAL";4;0;0;1225123;940800;284323;1.57192039489746;0;1.57192039489746
22;10;5;5;30;"OPTIMAL";4;2;2;2170252;2000360;169892;66.1944885253906;0;66.1944885253906
23;10;5;5;30;"OPTIMAL";3;1;0;748846;609600;139246;7.64171600341797;0;7.64171600341797
24;10;5;5;30;"OPTIMAL";6;0;2;2347848;1988620;359228;12.6074028015137;0;12.6074028015137
25;10;5;5;30;"OPTIMAL";4;1;2;1305041;1122960;182081;7.69811058044434;0;7.69811058044434
26;10;5;5;30;"OPTIMAL";6;3;0;2906310;2359200;547110;377.861915588379;0;377.861915588379
27;10;5;5;30;"INFEASIBLE";6;2;4;3884364;3720600;163764;5.03786849975586;3.09988975524902;8.13775825500488
28;10;5;5;30;"OPTIMAL";2;0;2;699829;586940;112889;9.38750648498535;0;9.38750648498535
29;10;5;5;30;"OPTIMAL";4;2;0;1328337;1144200;184137;23.2198429107666;0;23.2198429107666
30;10;5;5;30;"OPTIMAL";2;2;0;447491;390650;56841;1.92801475524902;0;1.92801475524902
31;10;5;5;30;"OPTIMAL";4;0;0;577861;530400;47461;2.01919174194336;0;2.01919174194336
32;10;5;5;30;"OPTIMAL";4;1;1;1207893;1041680;166213;8.4985408782959;0;8.4985408782959
33;10;5;5;30;"OPTIMAL";3;1;1;519726;455740;63986;1.65774917602539;0;1.65774917602539
34;10;5;5;30;"OPTIMAL";3;1;3;2337880;1979040;358840;201.494459152222;0;201.494459152222
35;10;5;5;30;"OPTIMAL";2;0;1;636951;554480;82471;3.81608772277832;0;3.81608772277832
36;10;5;5;30;"OPTIMAL";4;0;1;2177834;1553550;624284;330.088777542114;0;330.088777542114
37;10;5;5;30;"OPTIMAL";3;0;2;1520518;1371940;148578;61.1138381958008;0;61.1138381958008
38;10;5;5;30;"OPTIMAL";4;2;2;2696894;2412810;284084;459.713205337524;0;459.713205337524
39;10;5;5;30;"OPTIMAL";3;1;1;1221864;1130810;91054;20.6852760314941;0;20.6852760314941
40;10;5;5;30;"OPTIMAL";4;1;3;3937807;2990900;946907;244.559627532959;0;244.559627532959
41;10;5;5;30;"OPTIMAL";4;0;1;1613378;1240290;373088;11.4946346282959;0;11.4946346282959
42;10;5;5;30;"OPTIMAL";2;1;2;854735;664080;190655;7.41035842895508;0;7.41035842895508
43;10;5;5;30;"OPTIMAL";4;1;1;1654552;1421560;232992;20.4110908508301;0;20.4110908508301
44;10;5;5;30;"OPTIMAL";4;3;2;1829573;1548810;280763;32.947847366333;0;32.947847366333
45;10;5;5;30;"OPTIMAL";3;1;3;2132879;1408740;724139;107.521011352539;0;107.521011352539
46;10;5;5;30;"OPTIMAL";7;0;1;5894849;5092410;802439;117.040622711182;0;117.040622711182
47;10;5;5;30;"OPTIMAL";3;1;2;1122904;901980;220924;16.5222816467285;0;16.5222816467285
48;10;5;5;30;"INFEASIBLE";0;3;3;449383;309280;140103;1.47983360290527;1.31946182250977;2.79929542541504
49;10;5;5;30;"INFEASIBLE";9;4;5;8052648;7140290;912358;2.08671188354492;48.2995491027832;50.3862609863281
50;10;5;5;30;"OPTIMAL";5;1;5;5239781;4270390;969391;720.279813766479;0;720.279813766479
51;10;5;5;30;"INFEASIBLE";8;1;4;7914340;7155300;759040;35.5698795318604;20.3342571258545;55.9041366577148
52;10;5;5;30;"INFEASIBLE";6;1;5;6185159;5124000;1061159;33.1623916625977;12.2896461486816;45.4520378112793
53;10;5;5;30;"OPTIMAL";3;1;5;3563435;2545750;1017685;122.631740570068;0;122.631740570068
54;10;5;5;30;"OPTIMAL";3;1;2;1933141;1406700;526441;85.7342109680176;0;85.7342109680176
55;10;5;5;30;"INFEASIBLE";0;2;5;464118;340700;123418;1.77869987487793;1.48141288757324;3.26011276245117
56;10;5;5;30;"OPTIMAL";4;2;1;1635989;1494400;141589;336.750579833984;0;336.750579833984
57;10;5;5;30;"INFEASIBLE";8;1;5;6982751.99999968;6078899.99999968;903852;39.1841907501221;26.9934978485107;66.1776885986328
58;10;5;5;30;"OPTIMAL";6;3;4;5315468;4502310;813158;164.242069244385;0;164.242069244385
59;10;5;5;30;"OPTIMAL";3;1;2;2204015;1560030;643985;324.450340270996;0;324.450340270996
60;10;5;5;30;"OPTIMAL";4;1;4;3827407;2895650;931757;571.181518554688;0;571.181518554688
61;10;5;5;30;"OPTIMAL";5;0;2;1619374;1466210;153164;362.440670013428;0;362.440670013428
62;10;5;5;30;"OPTIMAL";2;1;2;1005843;794260;211583;56.7419567108154;0;56.7419567108154
63;10;5;5;30;"OPTIMAL";3;0;1;609897;546060;63837;4.7681827545166;0;4.7681827545166
64;10;5;5;30;"INFEASIBLE";0;3;4;479842;329360;150482;1.54110336303711;1.24969482421875;2.79079818725586
65;10;5;5;30;"OPTIMAL";2;0;2;969519;632580;336939;9.81473922729492;0;9.81473922729492
66;10;5;5;30;"OPTIMAL";3;1;1;1063123;862970;200153;10.1794719696045;0;10.1794719696045
67;10;5;5;30;"OPTIMAL";2;1;1;919947;777710;142237;23.7297515869141;0;23.7297515869141
68;10;5;5;30;"INFEASIBLE";9;3;4;8299793;7439650;860143;278.688720703125;21.693696975708;300.382417678833
69;10;5;5;30;"OPTIMAL";4;1;3;4347122;3352810;994312;593.284952163696;0;593.284952163696
70;10;5;5;30;"OPTIMAL";3;3;1;1272259;899090;373169;156.730079650879;0;156.730079650879
71;10;5;5;30;"OPTIMAL";3;1;3;1975431;1394080;581351;73.6898956298828;0;73.6898956298828
72;10;5;5;30;"TIME_LIMIT";8;4;4;8360642;7077800;1282842;1200.02192115784;220.8853931427;1420.90731430054
73;10;5;5;30;"OPTIMAL";3;0;0;727980;624000;103980;8.32748222351074;0;8.32748222351074
74;10;5;5;30;"OPTIMAL";6;1;2;4556468;3796000;760468;491.483127593994;0;491.483127593994
75;10;5;5;30;"OPTIMAL";3;0;1;631046;556250;74796;2.09597396850586;0;2.09597396850586
76;10;5;5;30;"INFEASIBLE";5;3;3;5552598;4650600;901998;19.6696872711182;62.9215679168701;82.5912551879883
77;10;5;5;30;"OPTIMAL";3;1;1;803159;714370;88789;6.09493255615234;0;6.09493255615234
78;10;5;5;30;"INFEASIBLE";0;3;5;491751;358000;133751;1.46298980712891;1.10395050048828;2.56694030761719
79;10;5;5;30;"INFEASIBLE";7;2;5;6982667;6186600;796067;31.4311542510986;8.06001853942871;39.4911727905273
80;10;5;5;30;"OPTIMAL";3;0;1;969106;882100;87006;24.2025890350342;0;24.2025890350342
81;10;5;5;30;"OPTIMAL";3;1;2;2307431;2101340;206091;322.777994155884;0;322.777994155884
82;10;5;5;30;"OPTIMAL";5;0;1;2728767;2147570;581197;47.7053775787354;0;47.7053775787354
83;10;5;5;30;"OPTIMAL";5;2;3;3179933.99999978;2529439.99999978;650494;695.197052001953;0;695.197052001953
84;10;5;5;30;"OPTIMAL";5;2;1;2342504;1819790;522714;105.197471618652;0;105.197471618652
85;10;5;5;30;"OPTIMAL";3;0;0;1041703;912000;129703;66.3649101257324;0;66.3649101257324
86;10;5;5;30;"OPTIMAL";3;1;2;1234437;883810;350627;45.5733413696289;0;45.5733413696289
87;10;5;5;30;"OPTIMAL";2;1;5;1871178;1683230;187948;222.472637176514;0;222.472637176514
88;10;5;5;30;"OPTIMAL";2;1;0;521101;445800;75301;12.5363655090332;0;12.5363655090332
89;10;5;5;30;"OPTIMAL";3;1;1;722720;533800;188920;1.54125022888184;0;1.54125022888184
90;10;5;5;30;"OPTIMAL";3;2;1;1138003;964400;173603;467.728343963623;0;467.728343963623
91;10;5;5;30;"INFEASIBLE";0;4;5;569790;415820;153970;1.94219017028809;0.990991592407227;2.93318176269531
92;10;5;5;30;"OPTIMAL";2;2;4;1886294;926250;960044;806.808265686035;0;806.808265686035
93;10;5;5;30;"OPTIMAL";2;1;2;910693;774820;135873;106.741443634033;0;106.741443634033
94;10;5;5;30;"OPTIMAL";3;1;3;3067728;2123130;944598;104.059816360474;0;104.059816360474
95;10;5;5;30;"OPTIMAL";2;0;3;918395;801290;117105;25.1896324157715;0;25.1896324157715
96;10;5;5;30;"INFEASIBLE";5;1;5;4169633;3998100;171533;33.8117332458496;4.59626770019531;38.4080009460449
97;10;5;5;30;"OPTIMAL";2;2;4;1986720;1799370;187350;322.761766433716;0;322.761766433716
98;10;5;5;30;"OPTIMAL";3;2;1;1232710;1048300;184410;78.7648048400879;0;78.7648048400879
99;10;5;5;30;"INFEASIBLE";9;4;5;8658475;7744600;913875;268.22253036499;63.4208335876465;331.643363952637
100;10;5;5;30;"OPTIMAL";2;0;1;1087984;651700;436284;23.5794124603271;0;23.5794124603271
1;10;5;5;40;"OPTIMAL";4;1;1;1274282;1145640;128642;32.0472602844238;0;32.0472602844238
2;10;5;5;40;"OPTIMAL";4;1;3;1817696;1318500;499196;555.803392410278;0;555.803392410278
3;10;5;5;40;"TIME_LIMIT";8;2;5;11402943;9985060;1417883;1200.07078552246;615.630979537964;1815.70176506042
4;10;5;5;40;"OPTIMAL";2;2;4;2245666;1774110;471556;1075.92481040955;0;1075.92481040955
5;10;5;5;40;"TIME_LIMIT";7;4;4;9812255;8243000;1569255;1200.00103378296;256.547245025635;1456.54827880859
6;10;5;5;40;"OPTIMAL";3;1;1;1858298;1303360;554938;278.784282684326;0;278.784282684326
7;10;5;5;40;"OPTIMAL";3;2;3;2115095;1945970;169125;585.939107894897;0;585.939107894897
8;10;5;5;40;"OPTIMAL";5;0;1;4527440;3670430;857010;221.709192276001;0;221.709192276001
9;10;5;5;40;"OPTIMAL";3;1;1;1420031;1297650;122381;200.642200469971;0;200.642200469971
10;10;5;5;40;"TIME_LIMIT";0;0;0;NA;NA;NA;1200.04125595093;1200.02356338501;2400.06481933594
11;10;5;5;40;"TIME_LIMIT";0;0;0;NA;NA;NA;1200.00353431702;1200.05975532532;2400.06328964233
12;10;5;5;40;"TIME_LIMIT";0;0;0;NA;NA;NA;1200.02353858948;1200.03122901917;2400.05476760864
13;10;5;5;40;"OPTIMAL";5;0;4;3294684;3124340;170344;859.349786758423;0;859.349786758423
14;10;5;5;40;"TIME_LIMIT";5;1;5;7776320;6532550;1243770;1200.16756629944;123.930068969727;1324.09763526917
15;10;5;5;40;"TIME_LIMIT";8;4;5;9869892;8604770;1265122;1200.01616096497;383.35657119751;1583.37273216248
16;10;5;5;40;"OPTIMAL";2;2;1;1192211;974260;217951;74.3547649383545;0;74.3547649383545
17;10;5;5;40;"TIME_LIMIT";0;0;0;NA;NA;NA;1200.04871559143;1200.04322814941;2400.09194374084
18;10;5;5;40;"TIME_LIMIT";6;1;5;6888656;6659790;228866;1200.0281124115;100.201015472412;1300.22912788391
19;10;5;5;40;"OPTIMAL";3;1;2;913629;763690;149939;16.8589305877686;0;16.8589305877686
20;10;5;5;40;"OPTIMAL";2;1;2;1180056;1016630;163426;372.03066444397;0;372.03066444397
21;10;5;5;40;"OPTIMAL";2;0;1;732310;614480;117830;30.3817577362061;0;30.3817577362061
22;10;5;5;40;"OPTIMAL";3;2;3;1800483;1644590;155893;375.915203094482;0;375.915203094482
23;10;5;5;40;"TIME_LIMIT";0;0;0;NA;NA;NA;1200.18605041504;1200.05681610107;2400.24286651611
24;10;5;5;40;"OPTIMAL";5;1;1;1598767;1386700;212067;69.3405342102051;0;69.3405342102051
25;10;5;5;40;"TIME_LIMIT";0;0;0;NA;NA;NA;1200.03282546997;1200.03101730347;2400.06384277344
26;10;5;5;40;"TIME_LIMIT";8;1;4;9885035;9597790;287245;1200.02408790588;402.738010406494;1602.76209831238
27;10;5;5;40;"OPTIMAL";3;1;1;1307317;1086660;220657;47.0661296844482;0;47.0661296844482
28;10;5;5;40;"OPTIMAL";2;2;4;1138574;928210;210364;573.028465270996;0;573.028465270996
29;10;5;5;40;"OPTIMAL";3;0;2;984193;721930;262263;275.851615905762;0;275.851615905762
30;10;5;5;40;"TIME_LIMIT";0;0;0;NA;NA;NA;1200.037733078;1200.05200195312;2400.08973503113
31;10;5;5;40;"OPTIMAL";1;1;1;399227;303970;95257;2.37540054321289;0;2.37540054321289
32;10;5;5;40;"OPTIMAL";1;2;4;1369876;1136280;233596;623.478828430176;0;623.478828430176
33;10;5;5;40;"OPTIMAL";1;2;3;939412;696420;242992;757.518394470215;0;757.518394470215
34;10;5;5;40;"OPTIMAL";5;0;1;2003266;1601510;401756;53.6941509246826;0;53.6941509246826
35;10;5;5;40;"OPTIMAL";4;1;0;1784692;1370450;414242;145.755111694336;0;145.755111694336
36;10;5;5;40;"TIME_LIMIT";0;0;0;NA;NA;NA;1200.13976860046;1200.03476142883;2400.1745300293
37;10;5;5;40;"OPTIMAL";2;1;1;372608;314240;58368;4.37471961975098;0;4.37471961975098
38;10;5;5;40;"OPTIMAL";5;1;3;1715001;1606700;108301;93.0116996765137;0;93.0116996765137
39;10;5;5;40;"OPTIMAL";3;1;1;964635;842850;121785;55.2664737701416;0;55.2664737701416
40;10;5;5;40;"OPTIMAL";5;2;1;2359326;1907480;451846;414.984483718872;0;414.984483718872
41;10;5;5;40;"OPTIMAL";4;1;2;2486295;2343100;143195;621.491485595703;0;621.491485595703
42;10;5;5;40;"OPTIMAL";2;0;1;454720;369050;85670;3.64115905761719;0;3.64115905761719
43;10;5;5;40;"OPTIMAL";2;0;1;365988;319240;46748;2.60852432250977;0;2.60852432250977
44;10;5;5;40;"OPTIMAL";2;2;2;746056;642990;103066;84.2622108459473;0;84.2622108459473
45;10;5;5;40;"OPTIMAL";3;1;1;905039;747350;157689;22.389009475708;0;22.389009475708
46;10;5;5;40;"OPTIMAL";1;1;4;1322827;962690;360137;756.642616271973;0;756.642616271973
47;10;5;5;40;"OPTIMAL";4;1;2;3813950;2895460;918490;529.433313369751;0;529.433313369751
48;10;5;5;40;"TIME_LIMIT";8;4;5;10625213;9312160;1313053;1200.07922363281;354.803482055664;1554.88270568848
49;10;5;5;40;"OPTIMAL";6;1;2;5060259;4187080;873179;1035.25633239746;0;1035.25633239746
50;10;5;5;40;"TIME_LIMIT";0;0;0;NA;NA;NA;1200.03135299683;1200.0026473999;2400.03400039673
51;10;5;5;40;"TIME_LIMIT";7;3;4;9631794;8460980;1170814;1200.07278060913;857.216941833496;2057.28972244263
52;10;5;5;40;"OPTIMAL";1;2;3;680738;476130;204608;178.95164680481;0;178.95164680481
53;10;5;5;40;"OPTIMAL";3;2;1;1249659;903040;346619;59.9129333496094;0;59.9129333496094
54;10;5;5;40;"TIME_LIMIT";9;4;4;11252985;9871160;1381825;1200.01940155029;722.864324569702;1922.88372612
55;10;5;5;40;"OPTIMAL";6;2;2;3889462;3299450;590012;705.619142532349;0;705.619142532349
56;10;5;5;40;"OPTIMAL";4;1;1;1750651;1616920;133731;879.942573547363;0;879.942573547363
57;10;5;5;40;"OPTIMAL";2;0;0;556832;448800;108032;21.8232517242432;0;21.8232517242432
